freq,siec,indic_nrgm,unit,geo,year,value
A,E7000,CMPY_EG5,PC,CY,2018,92.260
A,E7000,CMPY_EG5,PC,CY,2019,91.950
A,E7000,CMPY_EG5,PC,CY,2020,89.920
A,E7000,CMPY_EG5,PC,CY,2021,88.030
A,E7000,CMPY_EG5,PC,CY,2022,87.530
A,E7000,CMPY_EG5,PC,CY,2023,84.860
A,E7000,CMPY_EG5,PC,CY,2024,
A,E7000,CMPY_EG5,PC,CZ,2013,67.500
A,E7000,CMPY_EG5,PC,CZ,2014,67.700
A,E7000,CMPY_EG5,PC,CZ,2015,67.700
A,E7000,CMPY_EG5,PC,CZ,2016,68.400
A,E7000,CMPY_EG5,PC,CZ,2017,67.131
A,E7000,CMPY_EG5,PC,CZ,2018,73.820
A,E7000,CMPY_EG5,PC,CZ,2019,74.674
A,E7000,CMPY_EG5,PC,CZ,2020,73.100
A,E7000,CMPY_EG5,PC,CZ,2021,68.020
A,E7000,CMPY_EG5,PC,CZ,2022,72.480
A,E7000,CMPY_EG5,PC,CZ,2023,70.390
A,E7000,CMPY_EG5,PC,CZ,2024,
A,E7000,CMPY_EG5,PC,DE,2013,74.000
A,E7000,CMPY_EG5,PC,DE,2014,73.000
A,E7000,CMPY_EG5,PC,DE,2015,76.000
A,E7000,CMPY_EG5,PC,DE,2016,72.100
A,E7000,CMPY_EG5,PC,DE,2017,75.500
A,E7000,CMPY_EG5,PC,DE,2018,73.900
A,E7000,CMPY_EG5,PC,DE,2019,70.100
A,E7000,CMPY_EG5,PC,DE,2020,65.300
A,E7000,CMPY_EG5,PC,DE,2021,62.400
A,E7000,CMPY_EG5,PC,DE,2022,55.900
A,E7000,CMPY_EG5,PC,DE,2023,57.100
A,E7000,CMPY_EG5,PC,DE,2024,
A,E7000,CMPY_EG5,PC,DK,2013,58.000
A,E7000,CMPY_EG5,PC,DK,2014,53.500
A,E7000,CMPY_EG5,PC,DK,2015,43.990
A,E7000,CMPY_EG5,PC,DK,2016,41.700
A,E7000,CMPY_EG5,PC,DK,2017,33.270
A,E7000,CMPY_EG5,PC,DK,2018,32.750
A,E7000,CMPY_EG5,PC,DK,2019,36.113
A,E7000,CMPY_EG5,PC,DK,2020,37.442
A,E7000,CMPY_EG5,PC,DK,2021,44.104
A,E7000,CMPY_EG5,PC,DK,2022,42.003
A,E7000,CMPY_EG5,PC,DK,2023,38.220
A,E7000,CMPY_EG5,PC,DK,2024,
A,E7000,CMPY_EG5,PC,EE,2013,87.000
A,E7000,CMPY_EG5,PC,EE,2014,84.830
A,E7000,CMPY_EG5,PC,EE,2015,79.760
A,E7000,CMPY_EG5,PC,EE,2016,80.840
A,E7000,CMPY_EG5,PC,EE,2017,82.500
A,E7000,CMPY_EG5,PC,EE,2018,80.000
A,E7000,CMPY_EG5,PC,EE,2019,67.400
A,E7000,CMPY_EG5,PC,EE,2020,72.000
A,E7000,CMPY_EG5,PC,EE,2021,78.000
A,E7000,CMPY_EG5,PC,EE,2022,76.000
A,E7000,CMPY_EG5,PC,EE,2023,72.890
A,E7000,CMPY_EG5,PC,EE,2024,
A,E7000,CMPY_EG5,PC,EL,2013,81.380
A,E7000,CMPY_EG5,PC,EL,2014,85.480
A,E7000,CMPY_EG5,PC,EL,2015,75.720
A,E7000,CMPY_EG5,PC,EL,2016,86.610
A,E7000,CMPY_EG5,PC,EL,2017,74.930
A,E7000,CMPY_EG5,PC,EL,2018,74.530
A,E7000,CMPY_EG5,PC,EL,2019,70.450
A,E7000,CMPY_EG5,PC,EL,2020,61.850
A,E7000,CMPY_EG5,PC,EL,2021,62.910
A,E7000,CMPY_EG5,PC,EL,2022,55.640
A,E7000,CMPY_EG5,PC,EL,2023,49.730
A,E7000,CMPY_EG5,PC,EL,2024,
A,E7000,CMPY_EG5,PC,ES,2013,60.440
A,E7000,CMPY_EG5,PC,ES,2014,62.170
A,E7000,CMPY_EG5,PC,ES,2015,64.320
A,E7000,CMPY_EG5,PC,ES,2016,63.770
A,E7000,CMPY_EG5,PC,ES,2017,61.860
A,E7000,CMPY_EG5,PC,ES,2018,55.650
A,E7000,CMPY_EG5,PC,ES,2019,51.220
A,E7000,CMPY_EG5,PC,ES,2020,44.300
A,E7000,CMPY_EG5,PC,ES,2021,51.120
A,E7000,CMPY_EG5,PC,ES,2022,45.420
A,E7000,CMPY_EG5,PC,ES,2023,49.830
A,E7000,CMPY_EG5,PC,ES,2024,
A,E7000,CMPY_EG5,PC,FI,2013,59.770
A,E7000,CMPY_EG5,PC,FI,2014,59.430
A,E7000,CMPY_EG5,PC,FI,2015,58.150
A,E7000,CMPY_EG5,PC,FI,2016,58.030
A,E7000,CMPY_EG5,PC,FI,2017,55.820
A,E7000,CMPY_EG5,PC,FI,2018,53.830
A,E7000,CMPY_EG5,PC,FI,2019,54.780
A,E7000,CMPY_EG5,PC,FI,2020,56.240
A,E7000,CMPY_EG5,PC,FI,2021,52.950
A,E7000,CMPY_EG5,PC,FI,2022,48.410
A,E7000,CMPY_EG5,PC,FI,2023,54.030
A,E7000,CMPY_EG5,PC,FI,2024,
A,E7000,CMPY_EG5,PC,FR,2013,89.900
A,E7000,CMPY_EG5,PC,FR,2014,93.500
A,E7000,CMPY_EG5,PC,FR,2015,92.400
A,E7000,CMPY_EG5,PC,FR,2016,87.600
A,E7000,CMPY_EG5,PC,FR,2017,86.600
A,E7000,CMPY_EG5,PC,FR,2018,88.630
A,E7000,CMPY_EG5,PC,FR,2019,86.860
A,E7000,CMPY_EG5,PC,FR,2020,88.610
A,E7000,CMPY_EG5,PC,FR,2021,84.090
A,E7000,CMPY_EG5,PC,FR,2022,78.280
A,E7000,CMPY_EG5,PC,FR,2023,78.940
A,E7000,CMPY_EG5,PC,FR,2024,
A,E7000,CMPY_EG5,PC,GE,2013,
A,E7000,CMPY_EG5,PC,GE,2014,
A,E7000,CMPY_EG5,PC,GE,2015,54.270
A,E7000,CMPY_EG5,PC,GE,2016,53.530
A,E7000,CMPY_EG5,PC,GE,2017,53.700
A,E7000,CMPY_EG5,PC,GE,2018,54.200
A,E7000,CMPY_EG5,PC,GE,2019,53.000
A,E7000,CMPY_EG5,PC,GE,2020,54.700
A,E7000,CMPY_EG5,PC,GE,2021,56.200
A,E7000,CMPY_EG5,PC,GE,2022,59.000
A,E7000,CMPY_EG5,PC,GE,2023,48.000
A,E7000,CMPY_EG5,PC,GE,2024,
A,E7000,CMPY_EG5,PC,HR,2013,95.000
A,E7000,CMPY_EG5,PC,HR,2014,92.280
A,E7000,CMPY_EG5,PC,HR,2015,89.890
A,E7000,CMPY_EG5,PC,HR,2016,95.580
A,E7000,CMPY_EG5,PC,HR,2017,86.120
A,E7000,CMPY_EG5,PC,HR,2018,82.700
A,E7000,CMPY_EG5,PC,HR,2019,77.810
A,E7000,CMPY_EG5,PC,HR,2020,75.710
A,E7000,CMPY_EG5,PC,HR,2021,75.510
A,E7000,CMPY_EG5,PC,HR,2022,73.630
A,E7000,CMPY_EG5,PC,HR,2023,78.430
A,E7000,CMPY_EG5,PC,HR,2024,
A,E7000,CMPY_EG5,PC,HU,2013,72.720
A,E7000,CMPY_EG5,PC,HU,2014,73.620
A,E7000,CMPY_EG5,PC,HU,2015,72.030
A,E7000,CMPY_EG5,PC,HU,2016,76.330
A,E7000,CMPY_EG5,PC,HU,2017,79.470
A,E7000,CMPY_EG5,PC,HU,2018,79.803
A,E7000,CMPY_EG5,PC,HU,2019,77.189
A,E7000,CMPY_EG5,PC,HU,2020,74.464
A,E7000,CMPY_EG5,PC,HU,2021,70.400
A,E7000,CMPY_EG5,PC,HU,2022,71.100
A,E7000,CMPY_EG5,PC,HU,2023,71.120
A,E7000,CMPY_EG5,PC,HU,2024,
A,E7000,CMPY_EG5,PC,IE,2013,88.000
A,E7000,CMPY_EG5,PC,IE,2014,84.000
A,E7000,CMPY_EG5,PC,IE,2015,81.000
A,E7000,CMPY_EG5,PC,IE,2016,83.500
A,E7000,CMPY_EG5,PC,IE,2017,81.000
A,E7000,CMPY_EG5,PC,IE,2018,84.000
A,E7000,CMPY_EG5,PC,IE,2019,65.000
A,E7000,CMPY_EG5,PC,IE,2020,73.000
A,E7000,CMPY_EG5,PC,IE,2021,73.000
A,E7000,CMPY_EG5,PC,IE,2022,72.000
A,E7000,CMPY_EG5,PC,IE,2023,64.000
A,E7000,CMPY_EG5,PC,IE,2024,
A,E7000,CMPY_EG5,PC,IT,2013,46.000
A,E7000,CMPY_EG5,PC,IT,2014,42.000
A,E7000,CMPY_EG5,PC,IT,2015,40.000
A,E7000,CMPY_EG5,PC,IT,2016,39.000
A,E7000,CMPY_EG5,PC,IT,2017,35.000
A,E7000,CMPY_EG5,PC,IT,2018,33.000
A,E7000,CMPY_EG5,PC,IT,2019,31.000
A,E7000,CMPY_EG5,PC,IT,2020,30.000
A,E7000,CMPY_EG5,PC,IT,2021,32.000
A,E7000,CMPY_EG5,PC,IT,2022,33.000
A,E7000,CMPY_EG5,PC,IT,2023,33.000
A,E7000,CMPY_EG5,PC,IT,2024,
A,E7000,CMPY_EG5,PC,LT,2013,69.020
A,E7000,CMPY_EG5,PC,LT,2014,65.500
A,E7000,CMPY_EG5,PC,LT,2015,63.210
A,E7000,CMPY_EG5,PC,LT,2016,48.860
A,E7000,CMPY_EG5,PC,LT,2017,40.680
A,E7000,CMPY_EG5,PC,LT,2018,39.180
A,E7000,CMPY_EG5,PC,LT,2019,38.770
A,E7000,CMPY_EG5,PC,LT,2020,43.600
A,E7000,CMPY_EG5,PC,LT,2021,44.660
A,E7000,CMPY_EG5,PC,LT,2022,34.220
A,E7000,CMPY_EG5,PC,LT,2023,21.170
A,E7000,CMPY_EG5,PC,LT,2024,
A,E7000,CMPY_EG5,PC,LU,2013,73.860
A,E7000,CMPY_EG5,PC,LU,2014,70.330
A,E7000,CMPY_EG5,PC,LU,2015,68.960
A,E7000,CMPY_EG5,PC,LU,2016,50.390
A,E7000,CMPY_EG5,PC,LU,2017,48.940
A,E7000,CMPY_EG5,PC,LU,2018,48.090
A,E7000,CMPY_EG5,PC,LU,2019,57.860
A,E7000,CMPY_EG5,PC,LU,2020,57.320
A,E7000,CMPY_EG5,PC,LU,2021,53.250
A,E7000,CMPY_EG5,PC,LU,2022,50.450
A,E7000,CMPY_EG5,PC,LU,2023,23.930
A,E7000,CMPY_EG5,PC,LU,2024,
A,E7000,CMPY_EG5,PC,LV,2013,79.800
A,E7000,CMPY_EG5,PC,LV,2014,54.800
A,E7000,CMPY_EG5,PC,LV,2015,57.420
A,E7000,CMPY_EG5,PC,LV,2016,58.550
A,E7000,CMPY_EG5,PC,LV,2017,47.050
A,E7000,CMPY_EG5,PC,LV,2018,63.390
A,E7000,CMPY_EG5,PC,LV,2019,66.610
A,E7000,CMPY_EG5,PC,LV,2020,57.070
A,E7000,CMPY_EG5,PC,LV,2021,62.010
A,E7000,CMPY_EG5,PC,LV,2022,62.730
A,E7000,CMPY_EG5,PC,LV,2023,71.940
A,E7000,CMPY_EG5,PC,LV,2024,
A,E7000,CMPY_EG5,PC,MD,2013,99.110
A,E7000,CMPY_EG5,PC,MD,2014,97.560
A,E7000,CMPY_EG5,PC,MD,2015,97.560
A,E7000,CMPY_EG5,PC,MD,2016,92.840
A,E7000,CMPY_EG5,PC,MD,2017,92.550
A,E7000,CMPY_EG5,PC,MD,2018,89.890
A,E7000,CMPY_EG5,PC,MD,2019,88.190
A,E7000,CMPY_EG5,PC,MD,2020,87.900
A,E7000,CMPY_EG5,PC,MD,2021,86.330
A,E7000,CMPY_EG5,PC,MD,2022,91.000
A,E7000,CMPY_EG5,PC,MD,2023,89.000
A,E7000,CMPY_EG5,PC,MD,2024,
A,E7000,CMPY_EG5,PC,ME,2013,99.360
A,E7000,CMPY_EG5,PC,ME,2014,99.210
A,E7000,CMPY_EG5,PC,ME,2015,98.590
A,E7000,CMPY_EG5,PC,ME,2016,97.670
A,E7000,CMPY_EG5,PC,ME,2017,95.960
A,E7000,CMPY_EG5,PC,ME,2018,92.950
A,E7000,CMPY_EG5,PC,ME,2019,96.980
A,E7000,CMPY_EG5,PC,ME,2020,92.940
A,E7000,CMPY_EG5,PC,ME,2021,91.700
A,E7000,CMPY_EG5,PC,ME,2022,90.240
A,E7000,CMPY_EG5,PC,ME,2023,86.350
A,E7000,CMPY_EG5,PC,ME,2024,
A,E7000,CMPY_EG5,PC,MK,2013,96.000
A,E7000,CMPY_EG5,PC,MK,2014,91.400
A,E7000,CMPY_EG5,PC,MK,2015,89.800
A,E7000,CMPY_EG5,PC,MK,2016,91.700
A,E7000,CMPY_EG5,PC,MK,2017,93.160
A,E7000,CMPY_EG5,PC,MK,2018,96.513
A,E7000,CMPY_EG5,PC,MK,2019,93.150
A,E7000,CMPY_EG5,PC,MK,2020,91.880
A,E7000,CMPY_EG5,PC,MK,2021,90.400
A,E7000,CMPY_EG5,PC,MK,2022,95.142
A,E7000,CMPY_EG5,PC,MK,2023,89.995
A,E7000,CMPY_EG5,PC,MK,2024,80.655
A,E7000,CMPY_EG5,PC,MT,2013,100.000
A,E7000,CMPY_EG5,PC,MT,2014,100.000
A,E7000,CMPY_EG5,PC,MT,2015,100.000
A,E7000,CMPY_EG5,PC,MT,2016,100.000
A,E7000,CMPY_EG5,PC,MT,2017,
A,E7000,CMPY_EG5,PC,MT,2018,
A,E7000,CMPY_EG5,PC,MT,2019,
A,E7000,CMPY_EG5,PC,MT,2020,
A,E7000,CMPY_EG5,PC,MT,2021,
A,E7000,CMPY_EG5,PC,MT,2022,
A,E7000,CMPY_EG5,PC,MT,2023,0.000
A,E7000,CMPY_EG5,PC,MT,2024,
A,E7000,CMPY_EG5,PC,NL,2013,58.000
A,E7000,CMPY_EG5,PC,NL,2014,60.000
A,E7000,CMPY_EG5,PC,NL,2015,62.000
A,E7000,CMPY_EG5,PC,NL,2016,56.000
A,E7000,CMPY_EG5,PC,NL,2017,52.000
A,E7000,CMPY_EG5,PC,NL,2018,49.000
A,E7000,CMPY_EG5,PC,NL,2019,52.000
A,E7000,CMPY_EG5,PC,NL,2020,43.000
A,E7000,CMPY_EG5,PC,NL,2021,41.000
A,E7000,CMPY_EG5,PC,NL,2022,41.000
A,E7000,CMPY_EG5,PC,NL,2023,30.000
A,E7000,CMPY_EG5,PC,NL,2024,
A,E7000,CMPY_EG5,PC,PL,2013,36.930
A,E7000,CMPY_EG5,PC,PL,2014,36.910
A,E7000,CMPY_EG5,PC,PL,2015,25.480
A,E7000,CMPY_EG5,PC,PL,2016,29.920
A,E7000,CMPY_EG5,PC,PL,2017,30.250
A,E7000,CMPY_EG5,PC,PL,2018,32.790
A,E7000,CMPY_EG5,PC,PL,2019,34.720
A,E7000,CMPY_EG5,PC,PL,2020,35.690
A,E7000,CMPY_EG5,PC,PL,2021,41.350
A,E7000,CMPY_EG5,PC,PL,2022,38.180
A,E7000,CMPY_EG5,PC,PL,2023,34.460
A,E7000,CMPY_EG5,PC,PL,2024,
A,E7000,CMPY_EG5,PC,PT,2013,61.700
A,E7000,CMPY_EG5,PC,PT,2014,64.200
A,E7000,CMPY_EG5,PC,PT,2015,63.600
A,E7000,CMPY_EG5,PC,PT,2016,71.200
A,E7000,CMPY_EG5,PC,PT,2017,70.400
A,E7000,CMPY_EG5,PC,PT,2018,69.500
A,E7000,CMPY_EG5,PC,PT,2019,63.220
A,E7000,CMPY_EG5,PC,PT,2020,65.680
A,E7000,CMPY_EG5,PC,PT,2021,63.380
A,E7000,CMPY_EG5,PC,PT,2022,66.910
A,E7000,CMPY_EG5,PC,PT,2023,59.440
A,E7000,CMPY_EG5,PC,PT,2024,
A,E7000,CMPY_EG5,PC,RO,2013,76.120
A,E7000,CMPY_EG5,PC,RO,2014,67.550
A,E7000,CMPY_EG5,PC,RO,2015,65.130
A,E7000,CMPY_EG5,PC,RO,2016,65.830
A,E7000,CMPY_EG5,PC,RO,2017,63.360
A,E7000,CMPY_EG5,PC,RO,2018,72.450
A,E7000,CMPY_EG5,PC,RO,2019,71.770
A,E7000,CMPY_EG5,PC,RO,2020,69.335
A,E7000,CMPY_EG5,PC,RO,2021,72.350
A,E7000,CMPY_EG5,PC,RO,2022,70.100
A,E7000,CMPY_EG5,PC,RO,2023,63.355
A,E7000,CMPY_EG5,PC,RO,2024,
A,E7000,CMPY_EG5,PC,RS,2013,99.300
A,E7000,CMPY_EG5,PC,RS,2014,99.100
A,E7000,CMPY_EG5,PC,RS,2015,99.240
A,E7000,CMPY_EG5,PC,RS,2016,98.900
A,E7000,CMPY_EG5,PC,RS,2017,98.550
A,E7000,CMPY_EG5,PC,RS,2018,97.920
A,E7000,CMPY_EG5,PC,RS,2019,96.120
A,E7000,CMPY_EG5,PC,RS,2020,97.400
A,E7000,CMPY_EG5,PC,RS,2021,95.030
A,E7000,CMPY_EG5,PC,RS,2022,94.020
A,E7000,CMPY_EG5,PC,RS,2023,92.110
A,E7000,CMPY_EG5,PC,RS,2024,
A,E7000,CMPY_EG5,PC,SE,2013,62.370
A,E7000,CMPY_EG5,PC,SE,2014,69.600
A,E7000,CMPY_EG5,PC,SE,2015,70.680
A,E7000,CMPY_EG5,PC,SE,2016,67.350
A,E7000,CMPY_EG5,PC,SE,2017,65.930
A,E7000,CMPY_EG5,PC,SE,2018,67.500
A,E7000,CMPY_EG5,PC,SE,2019,65.240
A,E7000,CMPY_EG5,PC,SE,2020,64.550
A,E7000,CMPY_EG5,PC,SE,2021,59.780
A,E7000,CMPY_EG5,PC,SE,2022,61.890
A,E7000,CMPY_EG5,PC,SE,2023,56.130
A,E7000,CMPY_EG5,PC,SE,2024,
A,E7000,CMPY_EG5,PC,SI,2013,94.500
A,E7000,CMPY_EG5,PC,SI,2014,93.340
A,E7000,CMPY_EG5,PC,SI,2015,92.300
A,E7000,CMPY_EG5,PC,SI,2016,94.300
A,E7000,CMPY_EG5,PC,SI,2017,92.000
A,E7000,CMPY_EG5,PC,SI,2018,91.970
A,E7000,CMPY_EG5,PC,SI,2019,92.040
A,E7000,CMPY_EG5,PC,SI,2020,92.560
A,E7000,CMPY_EG5,PC,SI,2021,93.620
A,E7000,CMPY_EG5,PC,SI,2022,93.240
A,E7000,CMPY_EG5,PC,SI,2023,92.807
A,E7000,CMPY_EG5,PC,SI,2024,
A,E7000,CMPY_EG5,PC,SK,2013,83.760
A,E7000,CMPY_EG5,PC,SK,2014,81.850
A,E7000,CMPY_EG5,PC,SK,2015,79.500
A,E7000,CMPY_EG5,PC,SK,2016,80.490
A,E7000,CMPY_EG5,PC,SK,2017,79.820
A,E7000,CMPY_EG5,PC,SK,2018,78.080
A,E7000,CMPY_EG5,PC,SK,2019,80.340
A,E7000,CMPY_EG5,PC,SK,2020,79.820
A,E7000,CMPY_EG5,PC,SK,2021,79.380
A,E7000,CMPY_EG5,PC,SK,2022,77.730
A,E7000,CMPY_EG5,PC,SK,2023,81.450
A,E7000,CMPY_EG5,PC,SK,2024,
A,E7000,CMPY_EG5,PC,TR,2013,
A,E7000,CMPY_EG5,PC,TR,2014,51.890
A,E7000,CMPY_EG5,PC,TR,2015,43.800
A,E7000,CMPY_EG5,PC,TR,2016,37.640
A,E7000,CMPY_EG5,PC,TR,2017,35.050
A,E7000,CMPY_EG5,PC,TR,2018,20.610
A,E7000,CMPY_EG5,PC,TR,2019,25.320
A,E7000,CMPY_EG5,PC,TR,2020,30.970
A,E7000,CMPY_EG5,PC,TR,2021,21.580
A,E7000,CMPY_EG5,PC,TR,2022,19.580
A,E7000,CMPY_EG5,PC,TR,2023,20.370
A,E7000,CMPY_EG5,PC,TR,2024,
A,E7000,CMPY_EG5,PC,XK,2013,98.790
A,E7000,CMPY_EG5,PC,XK,2014,98.680
A,E7000,CMPY_EG5,PC,XK,2015,97.430
A,E7000,CMPY_EG5,PC,XK,2016,95.980
A,E7000,CMPY_EG5,PC,XK,2017,96.620
A,E7000,CMPY_EG5,PC,XK,2018,94.290
A,E7000,CMPY_EG5,PC,XK,2019,93.600
A,E7000,CMPY_EG5,PC,XK,2020,95.000
A,E7000,CMPY_EG5,PC,XK,2021,95.000
A,E7000,CMPY_EG5,PC,XK,2022,95.000
A,E7000,CMPY_EG5,PC,XK,2023,95.000
A,E7000,CMPY_EG5,PC,XK,2024,
A,E7000,ECAP_CN,MW,AT,2013,668.000
A,E7000,ECAP_CN,MW,AT,2014,769.000
A,E7000,ECAP_CN,MW,AT,2015,594.000
A,E7000,ECAP_CN,MW,AT,2016,905.000
A,E7000,ECAP_CN,MW,AT,2017,381.000
A,E7000,ECAP_CN,MW,AT,2018,864.000
A,E7000,ECAP_CN,MW,AT,2019,427.000
A,E7000,ECAP_CN,MW,AT,2020,370.000
A,E7000,ECAP_CN,MW,AT,2021,1227.000
A,E7000,ECAP_CN,MW,AT,2022,1441.000
A,E7000,ECAP_CN,MW,AT,2023,3026.000
A,E7000,ECAP_CN,MW,AT,2024,
A,E7000,ECAP_CN,MW,BA,2013,1.130
A,E7000,ECAP_CN,MW,BA,2014,9.720
A,E7000,ECAP_CN,MW,BA,2015,20.560
A,E7000,ECAP_CN,MW,BA,2016,342.740
A,E7000,ECAP_CN,MW,BA,2017,32.890
A,E7000,ECAP_CN,MW,BA,2018,77.460
A,E7000,ECAP_CN,MW,BA,2019,45.480
A,E7000,ECAP_CN,MW,BA,2020,24.110
A,E7000,ECAP_CN,MW,BA,2021,77.610
A,E7000,ECAP_CN,MW,BA,2022,47.360
A,E7000,ECAP_CN,MW,BA,2023,114.620
A,E7000,ECAP_CN,MW,BA,2024,
A,E7000,ECAP_CN,MW,BE,2013,1253.000
A,E7000,ECAP_CN,MW,BE,2014,920.000
A,E7000,ECAP_CN,MW,BE,2015,367.000
A,E7000,ECAP_CN,MW,BE,2016,1043.000
A,E7000,ECAP_CN,MW,BE,2017,1177.000
A,E7000,ECAP_CN,MW,BE,2018,529.300
A,E7000,ECAP_CN,MW,BE,2019,1269.500
A,E7000,ECAP_CN,MW,BE,2020,1642.800
A,E7000,ECAP_CN,MW,BE,2021,515.700
A,E7000,ECAP_CN,MW,BE,2022,1390.800
A,E7000,ECAP_CN,MW,BE,2023,1668.000
A,E7000,ECAP_CN,MW,BE,2024,
A,E7000,ECAP_CN,MW,BG,2013,127.000
A,E7000,ECAP_CN,MW,BG,2014,50.800
A,E7000,ECAP_CN,MW,BG,2015,59.180
A,E7000,ECAP_CN,MW,BG,2016,13.650
A,E7000,ECAP_CN,MW,BG,2017,7.570
A,E7000,ECAP_CN,MW,BG,2018,420.000
A,E7000,ECAP_CN,MW,BG,2019,21.530
A,E7000,ECAP_CN,MW,BG,2020,60.256
A,E7000,ECAP_CN,MW,BG,2021,183.694
A,E7000,ECAP_CN,MW,BG,2022,490.927
A,E7000,ECAP_CN,MW,BG,2023,1251.548
A,E7000,ECAP_CN,MW,BG,2024,
A,E7000,ECAP_CN,MW,CY,2013,75.000
A,E7000,ECAP_CN,MW,CY,2014,0.000
A,E7000,ECAP_CN,MW,CY,2015,0.000
A,E7000,ECAP_CN,MW,CY,2016,0.000
A,E7000,ECAP_CN,MW,CY,2017,0.000
A,E7000,ECAP_CN,MW,CY,2018,0.000
A,E7000,ECAP_CN,MW,CY,2019,0.000
A,E7000,ECAP_CN,MW,CY,2020,0.000
A,E7000,ECAP_CN,MW,CY,2021,0.000
A,E7000,ECAP_CN,MW,CY,2022,0.000
A,E7000,ECAP_CN,MW,CY,2023,0.000
A,E7000,ECAP_CN,MW,CY,2024,
A,E7000,ECAP_CN,MW,CZ,2013,
A,E7000,ECAP_CN,MW,CZ,2014,769.200
A,E7000,ECAP_CN,MW,CZ,2015,17.300
A,E7000,ECAP_CN,MW,CZ,2016,123.300
A,E7000,ECAP_CN,MW,CZ,2017,277.700
A,E7000,ECAP_CN,MW,CZ,2018,10.200
A,E7000,ECAP_CN,MW,CZ,2019,289.760
A,E7000,ECAP_CN,MW,CZ,2020,
A,E7000,ECAP_CN,MW,CZ,2021,86.520
A,E7000,ECAP_CN,MW,CZ,2022,41.700
A,E7000,ECAP_CN,MW,CZ,2023,934.400
A,E7000,ECAP_CN,MW,CZ,2024,
A,E7000,ECAP_CN,MW,DE,2013,8638.000
A,E7000,ECAP_CN,MW,DE,2014,10020.000
A,E7000,ECAP_CN,MW,DE,2015,10972.000
A,E7000,ECAP_CN,MW,DE,2016,8797.000
A,E7000,ECAP_CN,MW,DE,2017,8460.000
A,E7000,ECAP_CN,MW,DE,2018,7446.000
A,E7000,ECAP_CN,MW,DE,2019,8214.000
A,E7000,ECAP_CN,MW,DE,2020,10643.000
A,E7000,ECAP_CN,MW,DE,2021,14262.000
A,E7000,ECAP_CN,MW,DE,2022,8153.000
A,E7000,ECAP_CN,MW,DE,2023,22762.000
A,E7000,ECAP_CN,MW,DE,2024,
A,E7000,ECAP_CN,MW,DK,2013,889.000
A,E7000,ECAP_CN,MW,DK,2014,163.000
A,E7000,ECAP_CN,MW,DK,2015,434.000
A,E7000,ECAP_CN,MW,DK,2016,320.000
A,E7000,ECAP_CN,MW,DK,2017,505.000
A,E7000,ECAP_CN,MW,DK,2018,786.339
A,E7000,ECAP_CN,MW,DK,2019,296.043
A,E7000,ECAP_CN,MW,DK,2020,455.000
A,E7000,ECAP_CN,MW,DK,2021,1191.000
A,E7000,ECAP_CN,MW,DK,2022,1506.000
A,E7000,ECAP_CN,MW,DK,2023,582.000
A,E7000,ECAP_CN,MW,DK,2024,
A,E7000,ECAP_CN,MW,EE,2013,21.000
A,E7000,ECAP_CN,MW,EE,2014,64.000
A,E7000,ECAP_CN,MW,EE,2015,229.000
A,E7000,ECAP_CN,MW,EE,2016,5.600
A,E7000,ECAP_CN,MW,EE,2017,40.000
A,E7000,ECAP_CN,MW,EE,2018,20.000
A,E7000,ECAP_CN,MW,EE,2019,10.000
A,E7000,ECAP_CN,MW,EE,2020,90.000
A,E7000,ECAP_CN,MW,EE,2021,55.000
A,E7000,ECAP_CN,MW,EE,2022,0.000
A,E7000,ECAP_CN,MW,EE,2023,0.000
A,E7000,ECAP_CN,MW,EE,2024,
A,E7000,ECAP_CN,MW,EL,2013,417.000
A,E7000,ECAP_CN,MW,EL,2014,151.000
A,E7000,ECAP_CN,MW,EL,2015,0.000
A,E7000,ECAP_CN,MW,EL,2016,0.000
A,E7000,ECAP_CN,MW,EL,2017,0.000
A,E7000,ECAP_CN,MW,EL,2018,500.000
A,E7000,ECAP_CN,MW,EL,2019,0.000
A,E7000,ECAP_CN,MW,EL,2020,0.000
A,E7000,ECAP_CN,MW,EL,2021,0.000
A,E7000,ECAP_CN,MW,EL,2022,1422.000
A,E7000,ECAP_CN,MW,EL,2023,38.720
A,E7000,ECAP_CN,MW,EL,2024,
A,E7000,ECAP_CN,MW,ES,2013,703.000
A,E7000,ECAP_CN,MW,ES,2014,28.000
A,E7000,ECAP_CN,MW,ES,2015,909.600
A,E7000,ECAP_CN,MW,ES,2016,37.760
A,E7000,ECAP_CN,MW,ES,2017,93.510
A,E7000,ECAP_CN,MW,ES,2018,452.790
A,E7000,ECAP_CN,MW,ES,2019,6737.831
A,E7000,ECAP_CN,MW,ES,2020,4516.410
A,E7000,ECAP_CN,MW,ES,2021,4338.330
A,E7000,ECAP_CN,MW,ES,2022,6572.260
A,E7000,ECAP_CN,MW,ES,2023,6270.314
A,E7000,ECAP_CN,MW,ES,2024,
A,E7000,ECAP_CN,MW,FI,2013,531.400
A,E7000,ECAP_CN,MW,FI,2014,441.300
A,E7000,ECAP_CN,MW,FI,2015,133.000
A,E7000,ECAP_CN,MW,FI,2016,719.000
A,E7000,ECAP_CN,MW,FI,2017,1100.000
A,E7000,ECAP_CN,MW,FI,2018,108.000
A,E7000,ECAP_CN,MW,FI,2019,259.060
A,E7000,ECAP_CN,MW,FI,2020,324.500
